"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"T12B5.8",1.06531261761904,0.0974424511861049,0.546580306171871,-0.421289860261061,-0.967870166432933,0.000787923505761242,0.830448884818964,0.682370205582561,0.363608938992838,0.311168442967861,TRUE,FALSE,FALSE,"Treatment only",0.0626452229554052,0.581377534402571,188447
"T12B5.10",3.3557377787931,1.35230027324261,0.980267345770557,-1.02317015977993,-2.00343750555048,1.6370715804128e-50,1.61190938634923e-08,0.00138315827601123,0.000586814715323652,8.72497935018548e-08,TRUE,TRUE,TRUE,"Interaction",-0.0214514070046849,2.35401902601785,188448
"Y119D3B.19",-2.94841307585483,-4.3878133371103,0.393485924625091,-1.04591433663038,-1.43940026125547,0.0578315595460069,0.00389721667486313,0.999661050265385,NA,0.791292415648427,TRUE,FALSE,FALSE,"Treatment only",-0.326214206002645,-3.66811320648257,191061
"ZC47.7",-4.66360905982078,-3.33730201422452,1.03119678699043,2.35750383258669,1.32630704559626,0.00229239807388757,0.0282430772971333,0.999661050265385,NA,0.816570252894901,TRUE,FALSE,FALSE,"Treatment only",1.69435030978856,-4.00045553702265,191061
"ZC47.4",3.92447160578369,3.13259437793791,1.1403135148202,0.348436286974423,-0.791877227845778,2.69293266935684e-07,5.87932254036353e-05,0.915832909980173,0.795676024035378,0.791292415648427,TRUE,FALSE,FALSE,"Treatment only",0.744374900897312,3.5285329918608,191058
"F13B10.1",1.87684402415867,0.686937169191699,0.643668636612701,-0.546238218354273,-1.18990685496697,1.95571784776903e-07,0.102091029899646,0.706081995709435,0.321607601018833,0.293029585587477,TRUE,FALSE,FALSE,"Treatment only",0.0487152091292136,1.28189059667519,175502
"R74.3",0.831749754100967,0.586430186571144,0.0352436275954145,-0.210075939934409,-0.245319567529823,0.000148211894295822,0.0116538311058359,0.999661050265385,0.531052365759991,0.764694290667284,TRUE,FALSE,FALSE,"Treatment only",-0.087416156169497,0.709089970336056,175541
"F43C1.2",-0.34924644651513,-0.469080331094856,0.175042752593923,0.0552088680141968,-0.119833884579726,0.123241869451007,0.0248991488091322,0.999661050265385,0.877019693634304,0.882825700855671,TRUE,FALSE,FALSE,"Treatment only",0.11512581030406,-0.409163388804993,175545
"F56D2.5",3.91097774696879,2.07290561325234,0.403389308704613,-1.43468282501183,-1.83807213371644,6.83544715223344e-72,3.39712850015942e-20,0.75763625584424,1.74190407637061e-08,7.3473315457047e-07,TRUE,TRUE,TRUE,"Interaction",-0.515646758153609,2.99194168011057,186378
"C09E7.8",-0.302722917824881,-1.02029245006131,0.292956653125561,-0.424612879110872,-0.717569532236433,0.486063835701677,0.00156030311048597,0.999661050265385,0.361674291511233,0.478366984490262,TRUE,FALSE,FALSE,"Treatment only",-0.0658281129926557,-0.661507683943097,175931
"R13F6.9",0.370770555655527,-0.0480246954666836,-0.138102587078191,-0.556897838200401,-0.41879525112221,0.0990130609791269,0.871216886971073,0.999661050265385,0.0354268647098073,0.513535695848774,FALSE,TRUE,FALSE,"Genotype only",-0.347500212639296,0.161372930094422,175955
"K12H4.8",-0.22130363185556,-0.946842694318042,0.0914939927549433,-0.634045069707538,-0.725539062462481,0.731808861781586,0.0269030970272085,0.999661050265385,0.269999704255451,0.592341378526858,TRUE,FALSE,FALSE,"Treatment only",-0.271275538476297,-0.584073163086801,176138
"D2007.1",0.360596705741401,0.852166662472864,-0.0515192133553134,0.440050743376149,0.491569956731462,0.335737207713327,0.00460140546981263,0.999661050265385,0.294059945288972,0.616632953222433,TRUE,FALSE,FALSE,"Treatment only",0.194265765010418,0.606381684107132,183937
"C02F5.8",3.13713231337024,1.80604634833631,0.57302695507841,-0.758059009955523,-1.33108596503393,1.26099501827464e-14,3.31794511853261e-05,0.985470825287792,0.2212022683475,0.316455323607279,TRUE,FALSE,FALSE,"Treatment only",-0.0925160274385561,2.47158933085327,192096
"F09G8.2",-0.516698974090557,-0.596060252932143,-0.0276988407275523,-0.107060119569139,-0.0793612788415867,0.0914017834072527,0.0435795351596572,0.999661050265385,0.825080934654832,0.950472995748242,TRUE,FALSE,FALSE,"Treatment only",-0.0673794801483456,-0.55637961351135,176166
"ZK637.8",0.686951843713019,0.0344055429058657,0.2156769780354,-0.436869322771753,-0.652546300807153,0.0202718016843198,0.935434418834235,0.999661050265385,0.270497872631329,0.464073603884918,TRUE,FALSE,FALSE,"Treatment only",-0.110596172368177,0.360678693309442,176257
"R107.7",3.30102406724103,3.16694510658119,0.302249967642914,0.168171006983068,-0.134078960659846,6.23190945714525e-56,2.72529750347379e-51,0.98575778189476,0.650510589987897,0.891952316776877,TRUE,FALSE,FALSE,"Treatment only",0.235210487312991,3.23398458691111,176281
