"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y37E3.9",5361.21697834218,-0.0452882149141602,0.146532085706949,0.718967466462055,0.858870524805621,"Y37E3.9"
"Y37E3.10",5390.12254252007,0.310288269831819,0.278966410986038,0.115276827045296,0.286746961478887,"Y37E3.10"
"Y37E3.19",2.77223544351711,0.0486685679875736,0.82856496544606,0.715902053815434,NA,"Y37E3.19"
"Y37E3.16",831.566381005044,1.13284911864877,0.20188351311637,1.58728019062153e-09,3.13416630135122e-08,"Y37E3.16"
"Y37E3.30",258.941303326398,-0.197502914472193,0.297581197985229,0.32407981156421,0.554831971594511,"Y37E3.30"
"W03F11.4",27.584559397792,-0.393276596771388,0.783026660713497,0.148810195304636,0.341265366420485,"W03F11.4"
"F12B6.1",972.714971845991,0.138582489195415,0.263999423241819,0.456361750463186,0.677517800515933,"F12B6.1"
"Y39G10AL.1",5.41728455312915,-0.256995118144168,0.809903766352821,0.24995710036278,0.476999361653033,"Y39G10AL.1"
"Y39G10AL.3",894.554137607104,0.0814941864631695,0.229489796825179,0.633100249698582,0.806296866829928,"Y39G10AL.3"
"Y39G10AR.11",7895.85293148801,0.679705479263415,0.157753845903745,2.1856268648494e-06,2.68304539271168e-05,"Y39G10AR.11"
