"ENTREZID","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"175953","ten-1","GO:0005886","IEA","CC"
"175953","ten-1","GO:0007276","IMP","BP"
"175953","ten-1","GO:0007411","IMP","BP"
"175953","ten-1","GO:0007413","IMP","BP"
"175953","ten-1","GO:0008045","IBA","BP"
"175953","ten-1","GO:0008045","IMP","BP"
"175953","ten-1","GO:0008406","IMP","BP"
"175953","ten-1","GO:0008584","IMP","BP"
"175953","ten-1","GO:0008585","IMP","BP"
"175953","ten-1","GO:0009792","IGI","BP"
"175953","ten-1","GO:0009792","IMP","BP"
"175953","ten-1","GO:0009887","IGI","BP"
"175953","ten-1","GO:0010172","IGI","BP"
"175953","ten-1","GO:0016020","IEA","CC"
"175953","ten-1","GO:0016477","IMP","BP"
"175953","ten-1","GO:0019953","IGI","BP"
"175953","ten-1","GO:0019953","IMP","BP"
"175953","ten-1","GO:0030421","IMP","BP"
"175953","ten-1","GO:0040032","IMP","BP"
"175953","ten-1","GO:0040039","IMP","BP"
"175953","ten-1","GO:0071711","IMP","BP"
"175953","ten-1","GO:0160094","IMP","BP"
"175953","ten-1","GO:2001197","IMP","BP"
"175954","zak-1","GO:0004672","IBA","MF"
"175954","zak-1","GO:0004672","IEA","MF"
"175954","zak-1","GO:0004674","IEA","MF"
"175954","zak-1","GO:0004709","IMP","MF"
"175954","zak-1","GO:0005524","IEA","MF"
"175954","zak-1","GO:0005634","IEA","CC"
"175954","zak-1","GO:0005737","IBA","CC"
"175954","zak-1","GO:0005737","IEA","CC"
"175954","zak-1","GO:0006468","IEA","BP"
"175954","zak-1","GO:0007165","IBA","BP"
"175954","zak-1","GO:0019843","IEA","MF"
"175954","zak-1","GO:0046872","IEA","MF"
"175954","zak-1","GO:0050896","IEA","BP"
"175954","zak-1","GO:0051403","IMP","BP"
"175955","sma-3","GO:0000978","IBA","MF"
"175955","sma-3","GO:0000981","IBA","MF"
"175955","sma-3","GO:0002119","IMP","BP"
"175955","sma-3","GO:0003677","IEA","MF"
"175955","sma-3","GO:0003713","IDA","MF"
"175955","sma-3","GO:0005634","IDA","CC"
"175955","sma-3","GO:0005634","IEA","CC"
"175955","sma-3","GO:0005737","IDA","CC"
"175955","sma-3","GO:0005737","IEA","CC"
"175955","sma-3","GO:0006355","IEA","BP"
"175955","sma-3","GO:0006357","IBA","BP"
"175955","sma-3","GO:0009653","IBA","BP"
"175955","sma-3","GO:0009791","IEA","BP"
"175955","sma-3","GO:0030154","IBA","BP"
"175955","sma-3","GO:0030509","IBA","BP"
"175955","sma-3","GO:0030509","ISS","BP"
"175955","sma-3","GO:0030511","IGI","BP"
"175955","sma-3","GO:0040018","IGI","BP"
"175955","sma-3","GO:0040018","IMP","BP"
"175955","sma-3","GO:0042661","IGI","BP"
"175955","sma-3","GO:0045087","IMP","BP"
"175955","sma-3","GO:0045138","IMP","BP"
"175955","sma-3","GO:0045793","IMP","BP"
"175955","sma-3","GO:0045944","IMP","BP"
"175955","sma-3","GO:0046622","IMP","BP"
"175955","sma-3","GO:0046872","IEA","MF"
"175955","sma-3","GO:0050793","IEA","BP"
"175955","sma-3","GO:0050832","IMP","BP"
"175955","sma-3","GO:0051239","IEA","BP"
"175955","sma-3","GO:0060395","IBA","BP"
"175955","sma-3","GO:0070411","IBA","MF"
"175955","sma-3","GO:0071144","IBA","CC"
"175955","sma-3","GO:0090597","IMP","BP"
"175955","sma-3","GO:0110039","IMP","BP"
"175955","sma-3","GO:0160094","IMP","BP"
"175956","cra-1","GO:0005634","IEA","CC"
"175956","cra-1","GO:0005694","IEA","CC"
"175956","cra-1","GO:0005737","IBA","CC"
"175956","cra-1","GO:0005737","IEA","CC"
"175956","cra-1","GO:0006281","IEA","BP"
"175956","cra-1","GO:0006310","IEA","BP"
"175956","cra-1","GO:0007010","IBA","BP"
"175956","cra-1","GO:0007059","IEA","BP"
"175956","cra-1","GO:0010698","IBA","MF"
"175956","cra-1","GO:0031416","IBA","CC"
"175956","cra-1","GO:0051321","IEA","BP"
"175958","K04C2.3",NA,NA,NA
"175959","brd-1","GO:0004842","IBA","MF"
"175959","brd-1","GO:0005515","IPI","MF"
"175959","brd-1","GO:0005634","IEA","CC"
"175959","brd-1","GO:0005694","IEA","CC"
"175959","brd-1","GO:0005737","IEA","CC"
"175959","brd-1","GO:0006281","IEA","BP"
"175959","brd-1","GO:0006281","IMP","BP"
"175959","brd-1","GO:0006974","IMP","BP"
"175959","brd-1","GO:0016567","IDA","BP"
"175959","brd-1","GO:0016567","IEA","BP"
"175959","brd-1","GO:0016740","IEA","MF"
"175959","brd-1","GO:0031436","IBA","CC"
"175959","brd-1","GO:0031436","IPI","CC"
"175959","brd-1","GO:0046872","IEA","MF"
"175959","brd-1","GO:0061630","IDA","MF"
"175959","brd-1","GO:0070531","IBA","CC"
"175959","brd-1","GO:0085020","IBA","BP"
"175960","K04C2.2","GO:0003677","IEA","MF"
"175960","K04C2.2","GO:0003714","IBA","MF"
"175960","K04C2.2","GO:0005730","IBA","CC"
"175960","K04C2.2","GO:0005730","IEA","CC"
"175960","K04C2.2","GO:0006355","IEA","BP"
"175960","K04C2.2","GO:0008134","IEA","MF"
"175960","K04C2.2","GO:0043565","IBA","MF"
"175960","K04C2.2","GO:0045892","IEA","BP"
"175961","T07E3.4",NA,NA,NA
"175962","brc-2","GO:0000707","IMP","BP"
"175962","brc-2","GO:0000724","IMP","BP"
"175962","brc-2","GO:0000794","IDA","CC"
"175962","brc-2","GO:0003677","IEA","MF"
"175962","brc-2","GO:0003697","IDA","MF"
"175962","brc-2","GO:0005515","IPI","MF"
"175962","brc-2","GO:0005634","IDA","CC"
"175962","brc-2","GO:0005634","IEA","CC"
"175962","brc-2","GO:0005694","IEA","CC"
"175962","brc-2","GO:0006281","IEA","BP"
"175962","brc-2","GO:0006302","IGI","BP"
"175962","brc-2","GO:0006302","IMP","BP"
"175962","brc-2","GO:0006310","IEA","BP"
"175962","brc-2","GO:0009792","IMP","BP"
"175962","brc-2","GO:0018991","IMP","BP"
"175962","brc-2","GO:0032880","IMP","BP"
"175962","brc-2","GO:0042148","IDA","BP"
"175962","brc-2","GO:0045002","IDA","BP"
"175962","brc-2","GO:0051321","IEA","BP"
"175963","pdf-1","GO:0005576","IEA","CC"
"175963","pdf-1","GO:0007188","IMP","BP"
"175963","pdf-1","GO:0007189","IMP","BP"
"175963","pdf-1","GO:0007567","IMP","BP"
"175963","pdf-1","GO:0010628","IMP","BP"
"175963","pdf-1","GO:0030431","IGI","BP"
"175963","pdf-1","GO:0030431","IMP","BP"
"175963","pdf-1","GO:0031987","IMP","BP"
"175963","pdf-1","GO:0035641","IMP","BP"
"175963","pdf-1","GO:0040011","IMP","BP"
"175963","pdf-1","GO:0045475","IMP","BP"
"175963","pdf-1","GO:0050714","IGI","BP"
"175963","pdf-1","GO:0060179","IMP","BP"
"175964","flap-1","GO:0006355","IEA","BP"
"175966","inf-1","GO:0002183","IBA","BP"
"175966","inf-1","GO:0003676","IEA","MF"
"175966","inf-1","GO:0003723","IEA","MF"
"175966","inf-1","GO:0003724","IEA","MF"
"175966","inf-1","GO:0003743","IBA","MF"
"175966","inf-1","GO:0003743","IEA","MF"
"175966","inf-1","GO:0004386","IEA","MF"
"175966","inf-1","GO:0005524","IEA","MF"
"175966","inf-1","GO:0006412","IEA","BP"
"175966","inf-1","GO:0006413","IEA","BP"
"175966","inf-1","GO:0010494","IBA","CC"
"175966","inf-1","GO:0016787","IEA","MF"
"175966","inf-1","GO:0016887","IEA","MF"
"175966","inf-1","GO:0043186","IEA","CC"
"175967","F57B9.8","GO:0004672","IEA","MF"
"175967","F57B9.8","GO:0004713","IEA","MF"
"175967","F57B9.8","GO:0004715","IBA","MF"
"175967","F57B9.8","GO:0004715","IEA","MF"
"175967","F57B9.8","GO:0005102","IBA","MF"
"175967","F57B9.8","GO:0005524","IEA","MF"
"175967","F57B9.8","GO:0005886","IBA","CC"
"175967","F57B9.8","GO:0006468","IEA","BP"
"175967","F57B9.8","GO:0007169","IBA","BP"
"175967","F57B9.8","GO:0030154","IBA","BP"
"175968","byn-1","GO:0005730","IBA","CC"
"175968","byn-1","GO:0005737","IBA","CC"
"175968","byn-1","GO:0006364","IBA","BP"
"175968","byn-1","GO:0030515","IBA","MF"
"175968","byn-1","GO:0030688","IBA","CC"
"175968","byn-1","GO:0043229","IEA","CC"
"175969","coq-2","GO:0004659","IEA","MF"
"175969","coq-2","GO:0005739","IEA","CC"
"175969","coq-2","GO:0005743","IBA","CC"
"175969","coq-2","GO:0005743","IEA","CC"
"175969","coq-2","GO:0006744","IBA","BP"
"175969","coq-2","GO:0006744","IEA","BP"
"175969","coq-2","GO:0006744","IMP","BP"
"175969","coq-2","GO:0008299","IEA","BP"
"175969","coq-2","GO:0008412","IBA","MF"
"175969","coq-2","GO:0008412","IEA","MF"
"175969","coq-2","GO:0016020","IEA","CC"
"175969","coq-2","GO:0016740","IEA","MF"
"175969","coq-2","GO:0016765","IEA","MF"
"175969","coq-2","GO:0031966","ISS","CC"
"175970","abu-13",NA,NA,NA
"175971","let-711","GO:0000288","IBA","BP"
"175971","let-711","GO:0000289","IMP","BP"
"175971","let-711","GO:0000932","IBA","CC"
"175971","let-711","GO:0000956","IMP","BP"
"175971","let-711","GO:0002119","IMP","BP"
"175971","let-711","GO:0005634","IEA","CC"
"175971","let-711","GO:0005737","IDA","CC"
"175971","let-711","GO:0006417","IEA","BP"
"175971","let-711","GO:0010468","IMP","BP"
"175971","let-711","GO:0017148","IEA","BP"
"175971","let-711","GO:0017148","IMP","BP"
"175971","let-711","GO:0030014","IDA","CC"
"175971","let-711","GO:0030015","IBA","CC"
"175971","let-711","GO:0030015","IEA","CC"
"175971","let-711","GO:0030953","IMP","BP"
"175971","let-711","GO:0031047","IEA","BP"
"175971","let-711","GO:0040001","IMP","BP"
"175971","let-711","GO:0048477","IMP","BP"
"175971","let-711","GO:0060090","IBA","MF"
"175972","rpn-6.1","GO:0000502","IEA","CC"
"175972","rpn-6.1","GO:0005198","IBA","MF"
"175972","rpn-6.1","GO:0005634","IDA","CC"
"175972","rpn-6.1","GO:0006511","IBA","BP"
"175972","rpn-6.1","GO:0006511","IDA","BP"
"175972","rpn-6.1","GO:0008340","IDA","BP"
"175972","rpn-6.1","GO:0008541","IBA","CC"
"175972","rpn-6.1","GO:0022624","TAS","CC"
"175972","rpn-6.1","GO:0043248","IDA","BP"
"175973","F57B9.1","GO:0004733","IBA","MF"
"175973","F57B9.1","GO:0004733","IEA","MF"
"175973","F57B9.1","GO:0008152","IEA","BP"
"175973","F57B9.1","GO:0008615","IEA","BP"
"175973","F57B9.1","GO:0010181","IEA","MF"
"175973","F57B9.1","GO:0016491","IEA","MF"
"175973","F57B9.1","GO:0042816","IEA","BP"
"175973","F57B9.1","GO:0042823","IBA","BP"
"175974","panl-2","GO:0000289","IBA","BP"
"175974","panl-2","GO:0000932","IBA","CC"
"175974","panl-2","GO:0003676","IEA","MF"
"175974","panl-2","GO:0004535","IBA","MF"
"175974","panl-2","GO:0022414","IMP","BP"
"175974","panl-2","GO:0031251","IBA","CC"
"175975","eef-1A.1","GO:0003746","IBA","MF"
"175975","eef-1A.1","GO:0003746","IEA","MF"
"175975","eef-1A.1","GO:0003924","IBA","MF"
"175975","eef-1A.1","GO:0003924","IDA","MF"
"175975","eef-1A.1","GO:0003924","IEA","MF"
"175975","eef-1A.1","GO:0005525","IEA","MF"
"175975","eef-1A.1","GO:0005737","IEA","CC"
"175975","eef-1A.1","GO:0006412","IBA","BP"
"175975","eef-1A.1","GO:0006412","IEA","BP"
"175975","eef-1A.1","GO:0006414","IBA","BP"
"175975","eef-1A.1","GO:0006414","IEA","BP"
"175975","eef-1A.1","GO:0008135","ISS","MF"
"175976","rfc-4","GO:0003689","IBA","MF"
"175976","rfc-4","GO:0005515","IPI","MF"
"175976","rfc-4","GO:0005524","IEA","MF"
"175976","rfc-4","GO:0005634","IBA","CC"
"175976","rfc-4","GO:0005634","IEA","CC"
"175976","rfc-4","GO:0005663","IBA","CC"
"175976","rfc-4","GO:0006260","IEA","BP"
"175976","rfc-4","GO:0006260","IMP","BP"
"175976","rfc-4","GO:0006261","IBA","BP"
"175976","rfc-4","GO:0006281","IBA","BP"
"175976","rfc-4","GO:0016887","IEA","MF"
"175977","F31E3.2","GO:0004672","IBA","MF"
"175977","F31E3.2","GO:0004672","IEA","MF"
"175977","F31E3.2","GO:0004674","IEA","MF"
"175977","F31E3.2","GO:0005524","IEA","MF"
"175977","F31E3.2","GO:0006468","IEA","BP"
"175977","F31E3.2","GO:0106310","IEA","MF"
"175980","prk-1","GO:0004672","IEA","MF"
"175980","prk-1","GO:0004674","IBA","MF"
"175980","prk-1","GO:0004674","IEA","MF"
"175980","prk-1","GO:0005524","IEA","MF"
"175980","prk-1","GO:0005737","IBA","CC"
"175980","prk-1","GO:0006468","IEA","BP"
"175980","prk-1","GO:0007346","IBA","BP"
"175980","prk-1","GO:0043066","IBA","BP"
"175981","col-8","GO:0005581","IEA","CC"
"175981","col-8","GO:0042302","IEA","MF"
"175982","rfl-1","GO:0005524","IEA","MF"
"175982","rfl-1","GO:0005634","IBA","CC"
"175982","rfl-1","GO:0005634","IDA","CC"
"175982","rfl-1","GO:0005634","IEA","CC"
"175982","rfl-1","GO:0005737","IBA","CC"
"175982","rfl-1","GO:0005737","IDA","CC"
"175982","rfl-1","GO:0005737","IEA","CC"
"175982","rfl-1","GO:0008641","IEA","MF"
"175982","rfl-1","GO:0016874","IEA","MF"
"175982","rfl-1","GO:0019781","IBA","MF"
"175982","rfl-1","GO:0019781","IEA","MF"
"175982","rfl-1","GO:0043518","IMP","BP"
"175982","rfl-1","GO:0045116","IBA","BP"
"175982","rfl-1","GO:0045116","IEA","BP"
"175982","rfl-1","GO:0045116","IMP","BP"
"175983","cyk-1","GO:0003779","IEA","MF"
"175983","cyk-1","GO:0005515","IPI","MF"
"175983","cyk-1","GO:0005826","IDA","CC"
"175983","cyk-1","GO:0005884","IBA","CC"
"175983","cyk-1","GO:0009898","IDA","CC"
"175983","cyk-1","GO:0016043","IEA","BP"
"175983","cyk-1","GO:0030036","IEA","BP"
"175983","cyk-1","GO:0030041","IBA","BP"
"175983","cyk-1","GO:0031267","IEA","MF"
"175983","cyk-1","GO:0032154","IDA","CC"
"175983","cyk-1","GO:0035046","IGI","BP"
"175984","F11H8.t1",NA,NA,NA
"175985","ubc-18","GO:0000209","IBA","BP"
"175985","ubc-18","GO:0005515","IPI","MF"
"175985","ubc-18","GO:0005634","IBA","CC"
"175985","ubc-18","GO:0006511","IBA","BP"
"175985","ubc-18","GO:0006511","IDA","BP"
"175985","ubc-18","GO:0008340","IMP","BP"
"175985","ubc-18","GO:0009887","IGI","BP"
"175985","ubc-18","GO:0016567","IDA","BP"
"175985","ubc-18","GO:0016567","IGI","BP"
"175985","ubc-18","GO:0016740","IEA","MF"
"175985","ubc-18","GO:0031625","IPI","MF"
"175985","ubc-18","GO:0032446","IEA","BP"
"175985","ubc-18","GO:0048557","IGI","BP"
"175985","ubc-18","GO:0061631","IBA","MF"
"175985","ubc-18","GO:0061631","IDA","MF"
"175985","ubc-18","GO:0061631","IEA","MF"
"175986","lin-37","GO:0000122","IBA","BP"
"175986","lin-37","GO:0005515","IPI","MF"
"175986","lin-37","GO:0005634","IDA","CC"
"175986","lin-37","GO:0017053","IEA","CC"
"175986","lin-37","GO:0031523","IBA","CC"
"175986","lin-37","GO:0048557","IGI","BP"
"175987","ZK418.5","GO:0016020","IEA","CC"
"175988","tofu-7","GO:0000381","IBA","BP"
"175988","tofu-7","GO:0000398","IBA","BP"
"175988","tofu-7","GO:0003676","IEA","MF"
"175988","tofu-7","GO:0003723","IEA","MF"
"175988","tofu-7","GO:0003729","IBA","MF"
"175988","tofu-7","GO:0005634","IBA","CC"
"175988","tofu-7","GO:0005737","IBA","CC"
"175989","fubl-2","GO:0000381","IBA","BP"
"175989","fubl-2","GO:0003676","IEA","MF"
"175989","fubl-2","GO:0003723","IEA","MF"
"175989","fubl-2","GO:0003729","IBA","MF"
"175989","fubl-2","GO:0005634","IBA","CC"
"175989","fubl-2","GO:0005737","IBA","CC"
"175989","fubl-2","GO:0006355","IEA","BP"
"175989","fubl-2","GO:0006397","IBA","BP"
"175990","ZK418.2",NA,NA,NA
"175991","cpg-2","GO:0000281","IMP","BP"
"175991","cpg-2","GO:0005576","IEA","CC"
"175991","cpg-2","GO:0007049","IEA","BP"
"175991","cpg-2","GO:0008061","IDA","MF"
"175991","cpg-2","GO:0008061","IEA","MF"
"175991","cpg-2","GO:0009792","IMP","BP"
"175991","cpg-2","GO:0030312","IDA","CC"
"175991","cpg-2","GO:0030703","IGI","BP"
"175991","cpg-2","GO:0030703","NAS","BP"
"175991","cpg-2","GO:0032465","IGI","BP"
"175991","cpg-2","GO:0051301","IEA","BP"
"175991","cpg-2","GO:0098595","IDA","CC"
"175992","B0280.7",NA,NA,NA
"175993","nhr-10","GO:0000785","IMP","CC"
"175993","nhr-10","GO:0000978","IBA","MF"
"175993","nhr-10","GO:0000978","IMP","MF"
"175993","nhr-10","GO:0003677","IEA","MF"
"175993","nhr-10","GO:0003700","IEA","MF"
"175993","nhr-10","GO:0004879","IBA","MF"
"175993","nhr-10","GO:0005634","IEA","CC"
"175993","nhr-10","GO:0006355","IEA","BP"
"175993","nhr-10","GO:0006357","IBA","BP"
"175993","nhr-10","GO:0006357","IMP","BP"
"175993","nhr-10","GO:0008270","IEA","MF"
"175993","nhr-10","GO:0019543","IMP","BP"
"175993","nhr-10","GO:0030154","IBA","BP"
"175993","nhr-10","GO:0030522","IEA","BP"
"175993","nhr-10","GO:0043565","IEA","MF"
"175993","nhr-10","GO:0046872","IEA","MF"
"175994","B0280.9","GO:0005634","IEA","CC"
"175994","B0280.9","GO:0005730","IEA","CC"
"175994","B0280.9","GO:0006364","IEA","BP"
"175994","B0280.9","GO:0032040","IBA","CC"
"175994","B0280.9","GO:0034388","IBA","CC"
"175995","rpia-1","GO:0004751","IBA","MF"
"175995","rpia-1","GO:0004751","IEA","MF"
"175995","rpia-1","GO:0005737","IBA","CC"
"175995","rpia-1","GO:0006014","IBA","BP"
"175995","rpia-1","GO:0006098","IEA","BP"
"175995","rpia-1","GO:0009052","IBA","BP"
"175995","rpia-1","GO:0009052","IEA","BP"
"175995","rpia-1","GO:0016853","IEA","MF"
"175995","rpia-1","GO:0044281","IEA","BP"
"175996","B0280.2","GO:0005634","IBA","CC"
"175996","B0280.2","GO:0005737","IBA","CC"
"175997","B0280.11","GO:0004721","IEA","MF"
"175997","B0280.11","GO:0004725","IEA","MF"
"175997","B0280.11","GO:0006470","IEA","BP"
"175998","ggtb-1","GO:0003824","IEA","MF"
"175998","ggtb-1","GO:0004659","IEA","MF"
"175998","ggtb-1","GO:0004663","IBA","MF"
"175998","ggtb-1","GO:0004663","IEA","MF"
"175998","ggtb-1","GO:0004663","ISS","MF"
"175998","ggtb-1","GO:0005968","IBA","CC"
"175998","ggtb-1","GO:0005968","ISS","CC"
"175998","ggtb-1","GO:0006888","IBA","BP"
"175998","ggtb-1","GO:0008270","ISS","MF"
"175998","ggtb-1","GO:0008318","IEA","MF"
"175998","ggtb-1","GO:0018344","ISS","BP"
"175998","ggtb-1","GO:0031267","ISS","MF"
"175998","ggtb-1","GO:0036499","HEP","BP"
"175998","ggtb-1","GO:0046872","IEA","MF"
"175999","glr-2","GO:0005216","IEA","MF"
"175999","glr-2","GO:0005886","IBA","CC"
"175999","glr-2","GO:0005886","IEA","CC"
"175999","glr-2","GO:0006811","IEA","BP"
"175999","glr-2","GO:0008066","IBA","MF"
"175999","glr-2","GO:0015276","IEA","MF"
"175999","glr-2","GO:0016020","IEA","CC"
"175999","glr-2","GO:0034220","IEA","BP"
"175999","glr-2","GO:0035235","IEA","BP"
"175999","glr-2","GO:0035249","IBA","BP"
"175999","glr-2","GO:0038023","IEA","MF"
"175999","glr-2","GO:0045202","IEA","CC"
"175999","glr-2","GO:0045211","IEA","CC"
"175999","glr-2","GO:0050804","IBA","BP"
"175999","glr-2","GO:0060078","IEA","BP"
"175999","glr-2","GO:0098839","IBA","CC"
"175999","glr-2","GO:1904315","IBA","MF"
"176000","ogt-1","GO:0004722","IMP","MF"
"176000","ogt-1","GO:0005634","IDA","CC"
"176000","ogt-1","GO:0005634","IEA","CC"
"176000","ogt-1","GO:0005737","IEA","CC"
"176000","ogt-1","GO:0005977","IMP","BP"
"176000","ogt-1","GO:0006048","ISS","BP"
"176000","ogt-1","GO:0006112","IMP","BP"
"176000","ogt-1","GO:0006486","IEA","BP"
"176000","ogt-1","GO:0006493","IBA","BP"
"176000","ogt-1","GO:0006493","IMP","BP"
"176000","ogt-1","GO:0009100","IMP","BP"
"176000","ogt-1","GO:0009266","IMP","BP"
"176000","ogt-1","GO:0016262","IMP","MF"
"176000","ogt-1","GO:0016262","ISS","MF"
"176000","ogt-1","GO:0016757","IEA","MF"
"176000","ogt-1","GO:0019915","IMP","BP"
"176000","ogt-1","GO:0022414","IMP","BP"
"176000","ogt-1","GO:0040024","IGI","BP"
"176000","ogt-1","GO:0048471","IDA","CC"
"176000","ogt-1","GO:0048471","IEA","CC"
"176000","ogt-1","GO:0097363","IBA","MF"
"176000","ogt-1","GO:0097363","IEA","MF"
"176000","ogt-1","GO:0097363","IMP","MF"
"176001","nuo-4","GO:0005737","IBA","CC"
"176001","nuo-4","GO:0005739","IEA","CC"
"176001","nuo-4","GO:0005759","IEA","CC"
"176001","nuo-4","GO:0006120","IBA","BP"
"176001","nuo-4","GO:0006120","IEA","BP"
"176001","nuo-4","GO:0009157","IEA","BP"
"176001","nuo-4","GO:0016301","IEA","MF"
"176001","nuo-4","GO:0045271","IBA","CC"
"176001","nuo-4","GO:0045271","IEA","CC"
"176001","nuo-4","GO:0098803","IEA","CC"
"176002","rnp-7","GO:0000398","IBA","BP"
"176002","rnp-7","GO:0003676","IEA","MF"
"176002","rnp-7","GO:0003723","IEA","MF"
"176002","rnp-7","GO:0003729","IBA","MF"
"176002","rnp-7","GO:0005634","IEA","CC"
"176002","rnp-7","GO:0005685","IBA","CC"
"176002","rnp-7","GO:0030619","IBA","MF"
"176002","rnp-7","GO:0071004","IBA","CC"
"176002","rnp-7","GO:1990904","IEA","CC"
"176003","syf-2","GO:0000974","IBA","CC"
"176003","syf-2","GO:0005634","IEA","CC"
"176003","syf-2","GO:0005681","IEA","CC"
"176003","syf-2","GO:0006397","IEA","BP"
"176003","syf-2","GO:0008380","IEA","BP"
"176003","syf-2","GO:0071013","IBA","CC"
"176003","syf-2","GO:0071014","IBA","CC"
"176004","K04G7.1",NA,NA,NA
"176005","acs-4","GO:0001676","IBA","BP"
"176005","acs-4","GO:0004467","IBA","MF"
"176005","acs-4","GO:0005783","IBA","CC"
"176005","acs-4","GO:0005811","IBA","CC"
"176005","acs-4","GO:0005811","IDA","CC"
"176005","acs-4","GO:0005886","IBA","CC"
"176005","acs-4","GO:0006631","IEA","BP"
"176005","acs-4","GO:0016874","IEA","MF"
"176005","acs-4","GO:0030182","IBA","BP"
"176005","acs-4","GO:0035336","IBA","BP"
"176006","rps-14","GO:0000028","IBA","BP"
"176006","rps-14","GO:0003674","ND","MF"
"176006","rps-14","GO:0003735","IBA","MF"
"176006","rps-14","GO:0003735","IEA","MF"
"176006","rps-14","GO:0005575","ND","CC"
"176006","rps-14","GO:0005634","IEA","CC"
"176006","rps-14","GO:0005730","IEA","CC"
"176006","rps-14","GO:0005737","IEA","CC"
"176006","rps-14","GO:0005840","IEA","CC"
"176006","rps-14","GO:0006412","IBA","BP"
"176006","rps-14","GO:0006412","IEA","BP"
"176006","rps-14","GO:0022627","IBA","CC"
"176006","rps-14","GO:0032040","ISS","CC"
"176006","rps-14","GO:0042274","ISS","BP"
"176006","rps-14","GO:1990904","IEA","CC"
"176007","rpl-36","GO:0002181","IBA","BP"
"176007","rpl-36","GO:0003735","IBA","MF"
"176007","rpl-36","GO:0003735","IEA","MF"
"176007","rpl-36","GO:0005515","IPI","MF"
"176007","rpl-36","GO:0005737","IEA","CC"
"176007","rpl-36","GO:0005829","IEA","CC"
"176007","rpl-36","GO:0005840","IEA","CC"
"176007","rpl-36","GO:0006412","IEA","BP"
"176007","rpl-36","GO:0022625","IBA","CC"
"176007","rpl-36","GO:1990904","IEA","CC"
"176008","ndab-2","GO:0000035","IBA","MF"
"176008","ndab-2","GO:0000036","IBA","MF"
"176008","ndab-2","GO:0005739","IBA","CC"
"176008","ndab-2","GO:0006633","IEA","BP"
"176008","ndab-2","GO:0045271","IBA","CC"
"176009","epg-4","GO:0005737","IEA","CC"
"176009","epg-4","GO:0005783","IBA","CC"
"176009","epg-4","GO:0005783","IDA","CC"
"176009","epg-4","GO:0006914","IEA","BP"
"176009","epg-4","GO:0016020","IEA","CC"
"176009","epg-4","GO:0016236","IBA","BP"
