"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_C07G3.3",6.29499360233078,4.35694244502584,1.77837940572818,2.44995102338235,0.0142875647201701,0.27651957565364
"CELE_C07G3.13",1.56626771820853,5.03559757206037,3.71722941414116,1.35466418965261,0.175524572156905,NA
"CELE_C07G3.11",1.68554782292323,5.13813251411067,3.71470410919509,1.38318756032065,0.166607363017322,NA
"CELE_C07G3.2",6627.92990620912,-0.359751646116421,0.215382749425471,-1.67028997018587,0.0948620066211124,0.523756190365586
"CELE_T24A6.7",721.424879523493,-0.122236506992195,0.264184530425488,-0.462693658842644,0.643583964186395,0.901748005920831
"CELE_T24A6.6",8.84090799207858,0.862638537427792,1.98477495901746,0.43462788237455,0.663832553045243,0.907588274502757
"CELE_T24A6.5",4.65070482584653,-1.06992237554111,2.03920059826784,-0.524677354670226,0.599807502164731,NA
"CELE_T24A6.8",8.53739400154837,-0.706159642707178,1.70848646341628,-0.413324692836692,0.679368740789652,0.911099341146443
"CELE_T24A6.9",21.8012855473397,1.4369411937172,0.867059419630539,1.65725803928119,0.0974673168528804,0.526898945327288
"CELE_T24A6.11",4.97969023775332,0.6328743257448,2.12512286835813,0.297805992852431,0.765851240348106,NA
"CELE_T24A6.4",1.98139289729472,-3.50588984829709,3.69508764644005,-0.948797480264038,0.342723623675416,NA
"CELE_T24A6.15",2.58693462740487,5.17274043376966,3.49239067119921,1.48114598874285,0.138567675228631,NA
"CELE_T24A6.20",123.324242815752,0.381144619755637,0.390609487429599,0.975768976487886,0.329178961820042,0.745736120169038
"CELE_T24A6.19",2.05873465289795,3.23566638721643,3.70210915605879,0.874006208574647,0.382114872634764,NA
"CELE_T24A6.1",51.5380607363594,-0.320670341790349,0.510548277547033,-0.628090145227858,0.529944888463557,0.852450514379708
"CELE_T24A6.21",1.04710589001468,-0.779294792324085,3.63993674783093,-0.214095696247599,0.830472431887397,NA
"CELE_T24A6.17",106.805809932421,1.29131474429654,0.821506409870112,1.57188638917706,0.115976901649775,0.55098316072198
"CELE_F40C5.2",18.5119358392986,-0.481116809220588,0.950854188811251,-0.505983793185026,0.61286802703909,0.888774111956339
"CELE_F40C5.1",2.68478061898373,2.81574411760124,3.54031513231604,0.795337141572255,NA,NA
"CELE_F40C5.3",13.338630956825,3.55871784275635,1.80661513163283,1.96982621281377,0.0488582912986633,0.421014332472764
"CELE_T22F3.3",4480.99964709237,-0.00681080328298841,0.379614228801242,-0.0179413803968723,0.985685617536195,0.996467274677003
"CELE_T22F3.4",26190.6502274003,0.758205002466136,0.398272498639494,1.9037342649974,0.0569448014706083,0.447616661402772
"CELE_T22F3.2",1111.9744088883,0.190788524014819,0.253132415874704,0.753710358886852,0.45102316035889,0.81634642695768
"CELE_T22F3.12",10.1887406404917,0.163275182672133,1.22563110277606,0.133217231761102,0.894021583336045,0.97686250557284
"CELE_T22F3.6",13.9779892514659,2.03055543818893,1.44915540332409,1.40119923200177,0.161154503912527,0.6062762932347
"CELE_T22F3.7",42.4243882024824,0.16327092172992,0.665060486018716,0.24549785344686,0.80607097003156,0.95071433586042
"CELE_T22F3.8",30.9657455708437,1.828697639078,0.898608134869467,2.03503347913008,0.0418475044238302,0.399041431519099
"CELE_T22F3.10",16.132527797835,-1.32014769746939,1.23965226727921,-1.06493387889077,0.286905852513811,0.718149440856783
"CELE_T22F3.13",2.93258500103369,-0.544341663709945,3.39106145790346,-0.160522500245834,0.87246949880847,NA
"CELE_T22F3.11",45.6320129147045,-0.824207224048699,0.748579674022231,-1.10102805706721,0.270884446208829,0.705593082638087
"CELE_F59B1.4",6.93426070112971,0.0325255524985959,2.22162017327271,0.0146404650488395,0.988319016265986,0.997204597940629
"CELE_F59B1.2",5694.25402422805,0.0134940367279631,0.192032127011087,0.0702696831930837,0.943979012147603,0.987731919731826
"CELE_F59B1.7",934.175343391877,-0.178901093650232,0.197886929876622,-0.904057149008136,0.365965098688284,0.766772278592692
"CELE_F59B1.8",1965.09640753374,0.113175427462071,0.218809095548347,0.517233651455151,0.604993063598064,0.886310568926143
"CELE_F59B1.10",92.8117419068267,0.00773790420719527,0.499063892943651,0.0155048367886413,0.987629425758161,0.997204597940629
"CELE_F59B1.9",68.831396700822,0.826069308975646,0.545924666788931,1.51315622691038,0.130239980118426,0.570825926424698
